0,1,2,3,4
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\MAR\4314.TIF|4,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\MAR\4314.TIF|4,unit,
NumUnit,NumUnit,times/3weeks,magnitude,1
NumUnit,NumUnit,times/3weeks,unit,
NumUnit,NumUnit,18x10^9/L,magnitude,1
NumUnit,NumUnit,18x10^9/L,unit,billion per liter
NumUnit,NumUnit,/4 (AMT-4),magnitude,1
NumUnit,NumUnit,/4 (AMT-4),unit,
NumUnit,NumUnit,1/28,magnitude,1
NumUnit,NumUnit,1/28,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\JUL\418.TIF|41,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\JUL\418.TIF|41,unit,
NumUnit,NumUnit,10/9 l(.581),magnitude,1
NumUnit,NumUnit,10/9 l(.581),unit,billion per liter
NumUnit,NumUnit,10/9 l(5.15%),magnitude,1
NumUnit,NumUnit,10/9 l(5.15%),unit,billion per liter
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\MAR\SCAN8077.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\MAR\SCAN8077.T,unit,
NumUnit,NumUnit,Possitive,magnitude,1
NumUnit,NumUnit,Possitive,unit,
NumUnit,NumUnit,repeat 1 week,magnitude,1
NumUnit,NumUnit,repeat 1 week,unit,
NumUnit,NumUnit,70cl whisky,magnitude,1
NumUnit,NumUnit,70cl whisky,unit,
NumUnit,NumUnit,cans beer daily,magnitude,1
NumUnit,NumUnit,cans beer daily,unit,
NumUnit,NumUnit,Haematocrit - PCV - high,magnitude,1
NumUnit,NumUnit,Haematocrit - PCV - high,unit,
NumUnit,NumUnit,2.15,magnitude,1
NumUnit,NumUnit,2.15,unit,
NumUnit,NumUnit,times/winter,magnitude,1
NumUnit,NumUnit,times/winter,unit,
NumUnit,NumUnit,2/2/3/3mg alt days,magnitude,1
NumUnit,NumUnit,2/2/3/3mg alt days,unit,
NumUnit,NumUnit,< x nanogram/ml,magnitude,1
NumUnit,NumUnit,< x nanogram/ml,unit,
NumUnit,NumUnit,range <20,magnitude,1
NumUnit,NumUnit,range <20,unit,
NumUnit,NumUnit,grams of/per week,magnitude,1
NumUnit,NumUnit,grams of/per week,unit,
NumUnit,NumUnit,ww flex,magnitude,1
NumUnit,NumUnit,ww flex,unit,
NumUnit,NumUnit,can of beer per day,magnitude,1
NumUnit,NumUnit,can of beer per day,unit,
NumUnit,NumUnit,PHEN 50MG,magnitude,1
NumUnit,NumUnit,PHEN 50MG,unit,
NumUnit,NumUnit,"WBC 6,39",magnitude,1
NumUnit,NumUnit,"WBC 6,39",unit,
NumUnit,NumUnit,HbA1c Standardised,magnitude,1
NumUnit,NumUnit,HbA1c Standardised,unit,
NumUnit,NumUnit,- 2 beers/week,magnitude,1
NumUnit,NumUnit,- 2 beers/week,unit,
NumUnit,NumUnit,ounces of tobacco pd,magnitude,1
NumUnit,NumUnit,ounces of tobacco pd,unit,
NumUnit,NumUnit,houdays,magnitude,1
NumUnit,NumUnit,houdays,unit,
NumUnit,NumUnit,10*0/L,magnitude,1
NumUnit,NumUnit,10*0/L,unit,
NumUnit,NumUnit,degrees C37.5,magnitude,1
NumUnit,NumUnit,degrees C37.5,unit,
NumUnit,NumUnit,U/cider daily,magnitude,1
NumUnit,NumUnit,U/cider daily,unit,
NumUnit,NumUnit,2  times a week,magnitude,1
NumUnit,NumUnit,2  times a week,unit,
NumUnit,NumUnit,packs week,magnitude,1
NumUnit,NumUnit,packs week,unit,
NumUnit,NumUnit,liters vodka a day,magnitude,1
NumUnit,NumUnit,liters vodka a day,unit,
NumUnit,NumUnit,b123083,magnitude,1
NumUnit,NumUnit,b123083,unit,
NumUnit,NumUnit,<2.9 microgram/g,magnitude,1
NumUnit,NumUnit,<2.9 microgram/g,unit,
NumUnit,NumUnit,2.5MG/3MG ALT,magnitude,1
NumUnit,NumUnit,2.5MG/3MG ALT,unit,
NumUnit,NumUnit,four weeks,magnitude,1
NumUnit,NumUnit,four weeks,unit,
NumUnit,NumUnit,10ng/ml,magnitude,1
NumUnit,NumUnit,10ng/ml,unit,
NumUnit,NumUnit,/day40,magnitude,1
NumUnit,NumUnit,/day40,unit,
NumUnit,NumUnit,10/9 l(8.98%),magnitude,1
NumUnit,NumUnit,10/9 l(8.98%),unit,billion per liter
NumUnit,NumUnit,mg/LEU FEU,magnitude,1
NumUnit,NumUnit,mg/LEU FEU,unit,
NumUnit,NumUnit,U/ occasinal,magnitude,1
NumUnit,NumUnit,U/ occasinal,unit,
NumUnit,NumUnit,47x10^9/L,magnitude,1
NumUnit,NumUnit,47x10^9/L,unit,billion per liter
NumUnit,NumUnit,grm daily,magnitude,1
NumUnit,NumUnit,grm daily,unit,
NumUnit,NumUnit,value nil,magnitude,1
NumUnit,NumUnit,value nil,unit,
NumUnit,NumUnit,g/ 14 days,magnitude,1
NumUnit,NumUnit,g/ 14 days,unit,
NumUnit,NumUnit,12 u nits,magnitude,1
NumUnit,NumUnit,12 u nits,unit,
NumUnit,NumUnit,g/week- Cannibis,magnitude,1
NumUnit,NumUnit,g/week- Cannibis,unit,
NumUnit,NumUnit,(hpf)l/m,magnitude,1
NumUnit,NumUnit,(hpf)l/m,unit,
NumUnit,NumUnit,44-86,magnitude,1
NumUnit,NumUnit,44-86,unit,
NumUnit,NumUnit,52 beats/min,magnitude,1
NumUnit,NumUnit,52 beats/min,unit,heartbeat
NumUnit,NumUnit,PHQ9 /27,magnitude,1
NumUnit,NumUnit,PHQ9 /27,unit,
NumUnit,NumUnit,/14 units per week,magnitude,1
NumUnit,NumUnit,/14 units per week,unit,
NumUnit,NumUnit,log10 IU/mL,magnitude,1
NumUnit,NumUnit,log10 IU/mL,unit,
NumUnit,NumUnit,-96%,magnitude,1
NumUnit,NumUnit,-96%,unit,percent
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\FEB\77685.TIF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\FEB\77685.TIF|,unit,
NumUnit,NumUnit,not everyday,magnitude,1
NumUnit,NumUnit,not everyday,unit,
NumUnit,NumUnit,(120-500),magnitude,1
NumUnit,NumUnit,(120-500),unit,
NumUnit,NumUnit,since jan 2020,magnitude,1
NumUnit,NumUnit,since jan 2020,unit,
NumUnit,NumUnit,O/E - oral temperature,magnitude,1
NumUnit,NumUnit,O/E - oral temperature,unit,
NumUnit,NumUnit,year***,magnitude,1
NumUnit,NumUnit,year***,unit,
NumUnit,NumUnit,(NR 1.0-1.1),magnitude,1
NumUnit,NumUnit,(NR 1.0-1.1),unit,
NumUnit,NumUnit,l/mol,magnitude,1
NumUnit,NumUnit,l/mol,unit,
NumUnit,NumUnit,raised WBC 8.81,magnitude,1
NumUnit,NumUnit,raised WBC 8.81,unit,
NumUnit,NumUnit,/Qty not confirmed -,magnitude,1
NumUnit,NumUnit,/Qty not confirmed -,unit,
NumUnit,NumUnit,169.5cm,magnitude,1
NumUnit,NumUnit,169.5cm,unit,
NumUnit,NumUnit,Plasma free triiodothyronine level,magnitude,1
NumUnit,NumUnit,Plasma free triiodothyronine level,unit,
NumUnit,NumUnit,10*6 copies / ml,magnitude,1
NumUnit,NumUnit,10*6 copies / ml,unit,
NumUnit,NumUnit,3.50,magnitude,1
NumUnit,NumUnit,3.50,unit,
NumUnit,NumUnit,IFCC Units,magnitude,1
NumUnit,NumUnit,IFCC Units,unit,
NumUnit,NumUnit,19 - 20/day,magnitude,1
NumUnit,NumUnit,19 - 20/day,unit,
NumUnit,NumUnit,1209,magnitude,1
NumUnit,NumUnit,1209,unit,
NumUnit,NumUnit,mnthly,magnitude,1
NumUnit,NumUnit,mnthly,unit,
NumUnit,NumUnit,(10.2-39),magnitude,1
NumUnit,NumUnit,(10.2-39),unit,
NumUnit,NumUnit,38+6,magnitude,1
NumUnit,NumUnit,38+6,unit,
NumUnit,NumUnit,U per 6 months,magnitude,1
NumUnit,NumUnit,U per 6 months,unit,
NumUnit,NumUnit,Dose 9mg/12mg ALT,magnitude,1
NumUnit,NumUnit,Dose 9mg/12mg ALT,unit,
NumUnit,NumUnit,Cans of beer/day,magnitude,1
NumUnit,NumUnit,Cans of beer/day,unit,
NumUnit,NumUnit,/30g tabacco/week,magnitude,1
NumUnit,NumUnit,/30g tabacco/week,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\NOV\2189.TIF|2,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2003\NOV\2189.TIF|2,unit,
NumUnit,NumUnit,160L/min,magnitude,1
NumUnit,NumUnit,160L/min,unit,
NumUnit,NumUnit,1-6,magnitude,1
NumUnit,NumUnit,1-6,unit,
NumUnit,NumUnit,sirolimus,magnitude,1
NumUnit,NumUnit,sirolimus,unit,
NumUnit,NumUnit,over 4 weeks,magnitude,1
NumUnit,NumUnit,over 4 weeks,unit,
NumUnit,NumUnit,week or less,magnitude,1
NumUnit,NumUnit,week or less,unit,
NumUnit,NumUnit,10/9 l(.828%),magnitude,1
NumUnit,NumUnit,10/9 l(.828%),unit,billion per liter
NumUnit,NumUnit,/ocassionally,magnitude,1
NumUnit,NumUnit,/ocassionally,unit,
NumUnit,NumUnit,bpm - REG (h/o AF),magnitude,1
NumUnit,NumUnit,bpm - REG (h/o AF),unit,heartbeat
NumUnit,NumUnit,1339,magnitude,1
NumUnit,NumUnit,1339,unit,
NumUnit,NumUnit,10^9 g/L,magnitude,1
NumUnit,NumUnit,10^9 g/L,unit,
NumUnit,NumUnit,PHENOBARBITONE,magnitude,1
NumUnit,NumUnit,PHENOBARBITONE,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\AUG\doc2005022,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\AUG\doc2005022,unit,
NumUnit,NumUnit,G/L     (,magnitude,1
NumUnit,NumUnit,G/L     (,unit,
NumUnit,NumUnit,10/9 l(1.32%),magnitude,1
NumUnit,NumUnit,10/9 l(1.32%),unit,billion per liter
NumUnit,NumUnit,+ 5 weeks,magnitude,1
NumUnit,NumUnit,+ 5 weeks,unit,
NumUnit,NumUnit,4 times per day,magnitude,1
NumUnit,NumUnit,4 times per day,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\MAY\4847.TIF|4,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\MAY\4847.TIF|4,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\JAN\3549.TIF|3,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\JAN\3549.TIF|3,unit,
NumUnit,NumUnit,WIFE,magnitude,1
NumUnit,NumUnit,WIFE,unit,
NumUnit,NumUnit,gym,magnitude,1
NumUnit,NumUnit,gym,unit,
NumUnit,NumUnit,glass's wine/week,magnitude,1
NumUnit,NumUnit,glass's wine/week,unit,
NumUnit,NumUnit,1/2/2 Alt days,magnitude,1
NumUnit,NumUnit,1/2/2 Alt days,unit,
NumUnit,NumUnit,low - WBC 6.23,magnitude,1
NumUnit,NumUnit,low - WBC 6.23,unit,
NumUnit,NumUnit,1307,magnitude,1
NumUnit,NumUnit,1307,unit,
NumUnit,NumUnit,days per wk in last1/12,magnitude,1
NumUnit,NumUnit,days per wk in last1/12,unit,
NumUnit,NumUnit,2/3 weeks,magnitude,1
NumUnit,NumUnit,2/3 weeks,unit,
NumUnit,NumUnit,11.11.15,magnitude,1
NumUnit,NumUnit,11.11.15,unit,
NumUnit,NumUnit,bottles wine weekly,magnitude,1
NumUnit,NumUnit,bottles wine weekly,unit,
NumUnit,NumUnit,1929,magnitude,1
NumUnit,NumUnit,1929,unit,
NumUnit,NumUnit,0/0,magnitude,1
NumUnit,NumUnit,0/0,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\SEP\156861.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2009\SEP\156861.TIF,unit,
NumUnit,NumUnit,10/9 l(1.63%),magnitude,1
NumUnit,NumUnit,10/9 l(1.63%),unit,billion per liter
NumUnit,NumUnit,rasised,magnitude,1
NumUnit,NumUnit,rasised,unit,
NumUnit,NumUnit,de C,magnitude,1
NumUnit,NumUnit,de C,unit,
NumUnit,NumUnit,milgrams per day,magnitude,1
NumUnit,NumUnit,milgrams per day,unit,
NumUnit,NumUnit,low  WBC 6.64,magnitude,1
NumUnit,NumUnit,low  WBC 6.64,unit,
NumUnit,NumUnit,3.0 mg/mmol,magnitude,1
NumUnit,NumUnit,3.0 mg/mmol,unit,
NumUnit,NumUnit,continue no change,magnitude,1
NumUnit,NumUnit,continue no change,unit,
NumUnit,NumUnit,5g /week,magnitude,1
NumUnit,NumUnit,5g /week,unit,
NumUnit,NumUnit,pkb,magnitude,1
NumUnit,NumUnit,pkb,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\DEC\8524.TIF|8,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\DEC\8524.TIF|8,unit,
NumUnit,NumUnit,9ppm,magnitude,1
NumUnit,NumUnit,9ppm,unit,
NumUnit,NumUnit,10/9 l(49.3),magnitude,1
NumUnit,NumUnit,10/9 l(49.3),unit,billion per liter
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2005\AUG\78432.AHF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2005\AUG\78432.AHF|,unit,
NumUnit,NumUnit,11.10 2.7,magnitude,1
NumUnit,NumUnit,11.10 2.7,unit,
NumUnit,NumUnit,WBC 13.04,magnitude,1
NumUnit,NumUnit,WBC 13.04,unit,
NumUnit,NumUnit,year 2009,magnitude,1
NumUnit,NumUnit,year 2009,unit,
NumUnit,NumUnit,low but stable,magnitude,1
NumUnit,NumUnit,low but stable,unit,
NumUnit,NumUnit,6/,magnitude,1
NumUnit,NumUnit,6/,unit,
NumUnit,NumUnit,Sputum: asbestos bodies,magnitude,1
NumUnit,NumUnit,Sputum: asbestos bodies,unit,
NumUnit,NumUnit,up/g,magnitude,1
NumUnit,NumUnit,up/g,unit,
NumUnit,NumUnit,L whiskey/week,magnitude,1
NumUnit,NumUnit,L whiskey/week,unit,
NumUnit,NumUnit,U/seldom,magnitude,1
NumUnit,NumUnit,U/seldom,unit,
NumUnit,NumUnit,WBC 11.58 H,magnitude,1
NumUnit,NumUnit,WBC 11.58 H,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2007\SEP\77126.AHF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2007\SEP\77126.AHF|,unit,
NumUnit,NumUnit,exp -= 3.9 - 5.4,magnitude,1
NumUnit,NumUnit,exp -= 3.9 - 5.4,unit,
NumUnit,NumUnit,118/74,magnitude,1
NumUnit,NumUnit,118/74,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\APR\SCAN7619.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\APR\SCAN7619.T,unit,
NumUnit,NumUnit,3.80-5.80,magnitude,1
NumUnit,NumUnit,3.80-5.80,unit,
NumUnit,NumUnit,10/9 l(8.18%),magnitude,1
NumUnit,NumUnit,10/9 l(8.18%),unit,billion per liter
NumUnit,NumUnit,umol],magnitude,1
NumUnit,NumUnit,umol],unit,
NumUnit,NumUnit,1557,magnitude,1
NumUnit,NumUnit,1557,unit,
NumUnit,NumUnit,3-4/day,magnitude,1
NumUnit,NumUnit,3-4/day,unit,
NumUnit,NumUnit,kpascal,magnitude,1
NumUnit,NumUnit,kpascal,unit,
NumUnit,NumUnit,10/9 l(.554),magnitude,1
NumUnit,NumUnit,10/9 l(.554),unit,billion per liter
NumUnit,NumUnit,WBC 10.91,magnitude,1
NumUnit,NumUnit,WBC 10.91,unit,
NumUnit,NumUnit,B12 3month,magnitude,1
NumUnit,NumUnit,B12 3month,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\MAR\SCAN7836.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\MAR\SCAN7836.T,unit,
NumUnit,NumUnit,10/9 l(46.4),magnitude,1
NumUnit,NumUnit,10/9 l(46.4),unit,billion per liter
NumUnit,NumUnit,Wine Bottles.,magnitude,1
NumUnit,NumUnit,Wine Bottles.,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\JUN\5358.TIF|5,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\JUN\5358.TIF|5,unit,
NumUnit,NumUnit,(1-5 per day),magnitude,1
NumUnit,NumUnit,(1-5 per day),unit,
NumUnit,NumUnit,g/per wk,magnitude,1
NumUnit,NumUnit,g/per wk,unit,
NumUnit,NumUnit,regular beats/miin,magnitude,1
NumUnit,NumUnit,regular beats/miin,unit,heartbeat
NumUnit,NumUnit,< 10,magnitude,1
NumUnit,NumUnit,< 10,unit,
NumUnit,NumUnit,btls wine/week,magnitude,1
NumUnit,NumUnit,btls wine/week,unit,
NumUnit,NumUnit,cans beer every Nt,magnitude,1
NumUnit,NumUnit,cans beer every Nt,unit,
NumUnit,NumUnit,10*6 cells/mL,magnitude,1
NumUnit,NumUnit,10*6 cells/mL,unit,
NumUnit,NumUnit,xl,magnitude,1
NumUnit,NumUnit,xl,unit,
NumUnit,NumUnit,ounce/2 days,magnitude,1
NumUnit,NumUnit,ounce/2 days,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\FEB\257443.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2012\FEB\257443.TIF,unit,
NumUnit,NumUnit,/half pack/day,magnitude,1
NumUnit,NumUnit,/half pack/day,unit,
NumUnit,NumUnit,int/Unit/L,magnitude,1
NumUnit,NumUnit,int/Unit/L,unit,
NumUnit,NumUnit,10/9 l(25.9%),magnitude,1
NumUnit,NumUnit,10/9 l(25.9%),unit,billion per liter
NumUnit,NumUnit,times/every 2/12,magnitude,1
NumUnit,NumUnit,times/every 2/12,unit,
NumUnit,NumUnit,mmol/',magnitude,1
NumUnit,NumUnit,mmol/',unit,
NumUnit,NumUnit,17/27,magnitude,1
NumUnit,NumUnit,17/27,unit,
NumUnit,NumUnit,stauration,magnitude,1
NumUnit,NumUnit,stauration,unit,
NumUnit,NumUnit,x10^9/l(76.9%),magnitude,1
NumUnit,NumUnit,x10^9/l(76.9%),unit,billion per liter
NumUnit,NumUnit,times when had cold,magnitude,1
NumUnit,NumUnit,times when had cold,unit,
NumUnit,NumUnit,pmol/;,magnitude,1
NumUnit,NumUnit,pmol/;,unit,
NumUnit,NumUnit,KuMl,magnitude,1
NumUnit,NumUnit,KuMl,unit,
NumUnit,NumUnit,pmol/l-,magnitude,1
NumUnit,NumUnit,pmol/l-,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\JAN\209575.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\JAN\209575.TIF,unit,
NumUnit,NumUnit,smokes lots,magnitude,1
NumUnit,NumUnit,smokes lots,unit,
NumUnit,NumUnit,44*10 cells/L,magnitude,1
NumUnit,NumUnit,44*10 cells/L,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\APR\4618.TIF|4,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\APR\4618.TIF|4,unit,
NumUnit,NumUnit,(0.1-0.4),magnitude,1
NumUnit,NumUnit,(0.1-0.4),unit,
NumUnit,NumUnit,0 day,magnitude,1
NumUnit,NumUnit,0 day,unit,
NumUnit,NumUnit,1m,magnitude,1
NumUnit,NumUnit,1m,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\JAN\MERG9006.T,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\JAN\MERG9006.T,unit,
NumUnit,NumUnit,social occ,magnitude,1
NumUnit,NumUnit,social occ,unit,
NumUnit,NumUnit,WBC 2.54,magnitude,1
NumUnit,NumUnit,WBC 2.54,unit,
NumUnit,NumUnit,U/BIweek,magnitude,1
NumUnit,NumUnit,U/BIweek,unit,
NumUnit,NumUnit,HH,magnitude,1
NumUnit,NumUnit,HH,unit,
NumUnit,NumUnit,kg/year,magnitude,1
NumUnit,NumUnit,kg/year,unit,
NumUnit,NumUnit,2-4 times a omnth,magnitude,1
NumUnit,NumUnit,2-4 times a omnth,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\AUG\6394.TIF|6,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\AUG\6394.TIF|6,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\APR\4431.TIF|4,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\APR\4431.TIF|4,unit,
NumUnit,NumUnit,ml/min/1.73m^2>60,magnitude,1
NumUnit,NumUnit,ml/min/1.73m^2>60,unit,
NumUnit,NumUnit,Stool cryptosporidium negative,magnitude,1
NumUnit,NumUnit,Stool cryptosporidium negative,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\DEC\8352.TIF|8,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\DEC\8352.TIF|8,unit,
NumUnit,NumUnit,Packets a week.,magnitude,1
NumUnit,NumUnit,Packets a week.,unit,
NumUnit,NumUnit,dailuy,magnitude,1
NumUnit,NumUnit,dailuy,unit,
NumUnit,NumUnit,126 & 315,magnitude,1
NumUnit,NumUnit,126 & 315,unit,
NumUnit,NumUnit,large cigar,magnitude,1
NumUnit,NumUnit,large cigar,unit,
NumUnit,NumUnit,3mg nicotine,magnitude,1
NumUnit,NumUnit,3mg nicotine,unit,
NumUnit,NumUnit,2.2/week,magnitude,1
NumUnit,NumUnit,2.2/week,unit,
NumUnit,NumUnit,mmol/mole,magnitude,1
NumUnit,NumUnit,mmol/mole,unit,
NumUnit,NumUnit,mgc/L,magnitude,1
NumUnit,NumUnit,mgc/L,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\JAN\160573.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2010\JAN\160573.TIF,unit,
NumUnit,NumUnit,118/80,magnitude,1
NumUnit,NumUnit,118/80,unit,
NumUnit,NumUnit,WBC 13.68,magnitude,1
NumUnit,NumUnit,WBC 13.68,unit,
NumUnit,NumUnit,half yearly,magnitude,1
NumUnit,NumUnit,half yearly,unit,
NumUnit,NumUnit,/3  months,magnitude,1
NumUnit,NumUnit,/3  months,unit,
NumUnit,NumUnit,cell/cu.mm,magnitude,1
NumUnit,NumUnit,cell/cu.mm,unit,
NumUnit,NumUnit,/week - cigars,magnitude,1
NumUnit,NumUnit,/week - cigars,unit,
NumUnit,NumUnit,beats/min sinus rhyt,magnitude,1
NumUnit,NumUnit,beats/min sinus rhyt,unit,heartbeat
NumUnit,NumUnit,70.3,magnitude,1
NumUnit,NumUnit,70.3,unit,
NumUnit,NumUnit,25 u/ml,magnitude,1
NumUnit,NumUnit,25 u/ml,unit,
NumUnit,NumUnit,yeras,magnitude,1
NumUnit,NumUnit,yeras,unit,
NumUnit,NumUnit,1mg/1mg/2mg alt day,magnitude,1
NumUnit,NumUnit,1mg/1mg/2mg alt day,unit,
NumUnit,NumUnit,1590,magnitude,1
NumUnit,NumUnit,1590,unit,
NumUnit,NumUnit,3 times day everyday,magnitude,1
NumUnit,NumUnit,3 times day everyday,unit,
NumUnit,NumUnit,75g/wk,magnitude,1
NumUnit,NumUnit,75g/wk,unit,
NumUnit,NumUnit,Genotype,magnitude,1
NumUnit,NumUnit,Genotype,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\OCT\11020.TIF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2008\OCT\11020.TIF|,unit,
NumUnit,NumUnit,1270,magnitude,1
NumUnit,NumUnit,1270,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\OCT\7628.TIF|7,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2004\OCT\7628.TIF|7,unit,
NumUnit,NumUnit,september,magnitude,1
NumUnit,NumUnit,september,unit,
NumUnit,NumUnit,2649,magnitude,1
NumUnit,NumUnit,2649,unit,
NumUnit,NumUnit,* 10 *6/L,magnitude,1
NumUnit,NumUnit,* 10 *6/L,unit,
NumUnit,NumUnit,U/ 3months,magnitude,1
NumUnit,NumUnit,U/ 3months,unit,
NumUnit,NumUnit,1/2 bottle whiskey,magnitude,1
NumUnit,NumUnit,1/2 bottle whiskey,unit,
NumUnit,NumUnit,times/day premeal,magnitude,1
NumUnit,NumUnit,times/day premeal,unit,
NumUnit,NumUnit,standard devaitions,magnitude,1
NumUnit,NumUnit,standard devaitions,unit,
NumUnit,NumUnit,L/24hour,magnitude,1
NumUnit,NumUnit,L/24hour,unit,
NumUnit,NumUnit,Ascitic fluid exam. abnormal,magnitude,1
NumUnit,NumUnit,Ascitic fluid exam. abnormal,unit,
NumUnit,NumUnit,*AST#,magnitude,1
NumUnit,NumUnit,*AST#,unit,
NumUnit,NumUnit,Dose 4/4/5 ALT,magnitude,1
NumUnit,NumUnit,Dose 4/4/5 ALT,unit,
NumUnit,NumUnit,1629,magnitude,1
NumUnit,NumUnit,1629,unit,
NumUnit,NumUnit,pre treatment,magnitude,1
NumUnit,NumUnit,pre treatment,unit,
NumUnit,NumUnit,at night,magnitude,1
NumUnit,NumUnit,at night,unit,
NumUnit,NumUnit,25g week,magnitude,1
NumUnit,NumUnit,25g week,unit,
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\APR\153701.TIF,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2011\APR\153701.TIF,unit,
NumUnit,NumUnit,10/9 l(41.2),magnitude,1
NumUnit,NumUnit,10/9 l(41.2),unit,billion per liter
NumUnit,NumUnit,west,magnitude,1
NumUnit,NumUnit,west,unit,
NumUnit,NumUnit,360L/min,magnitude,1
NumUnit,NumUnit,360L/min,unit,
NumUnit,NumUnit,mL/min 1.73 m2,magnitude,1
NumUnit,NumUnit,mL/min 1.73 m2,unit,
NumUnit,NumUnit,10/9 l(2.84%),magnitude,1
NumUnit,NumUnit,10/9 l(2.84%),unit,billion per liter
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2007\MAR\43565.TIF|,magnitude,1
NumUnit,NumUnit,\meddata\s6000\document\Apollo\2007\MAR\43565.TIF|,unit,
NumUnit,NumUnit,u/year social occati,magnitude,1
NumUnit,NumUnit,u/year social occati,unit,
NumUnit,NumUnit,20%,magnitude,1
NumUnit,NumUnit,20%,unit,percent
NumUnit,NumUnit,pints sat night,magnitude,1
NumUnit,NumUnit,pints sat night,unit,
NumUnit,NumUnit,MIiu/l,magnitude,1
NumUnit,NumUnit,MIiu/l,unit,
NumUnit,NumUnit,12;00,magnitude,1
NumUnit,NumUnit,12;00,unit,
NumUnit,NumUnit,10/9 l(14.2%),magnitude,1
NumUnit,NumUnit,10/9 l(14.2%),unit,billion per liter
NumUnit,NumUnit,brandy a /day,magnitude,1
NumUnit,NumUnit,brandy a /day,unit,
NumUnit,NumUnit,time in last month,magnitude,1
NumUnit,NumUnit,time in last month,unit,
NumUnit,NumUnit,L/ miin,magnitude,1
NumUnit,NumUnit,L/ miin,unit,
NumUnit,NumUnit,66.6/1.60,magnitude,1
NumUnit,NumUnit,66.6/1.60,unit,
NumUnit,NumUnit,U/twice yearly,magnitude,1
NumUnit,NumUnit,U/twice yearly,unit,
NumUnit,NumUnit,umoq,magnitude,1
NumUnit,NumUnit,umoq,unit,
NumUnit,NumUnit,2/mths,magnitude,1
NumUnit,NumUnit,2/mths,unit,
